Unnamed: 0,text,Recyclability_Negative,Recyclability_Neutral,Recyclability_Positive,Recyclability (PET)_Negative,Recyclability (PET)_Neutral,Recyclability (PET)_Positive,Recycling_Negative,Recycling_Neutral,Recycling_Positive,Future_Negative,Future_Neutral,Future_Positive
1363,mahasiswa itn malang teliti efisiensi conveyor angkut sampah plastik daur ulang optimal itnmalangnews  tingkat volume sampah plastik jadi perhati serius bagai wilayah  bagai upaya laku kurang sampah plastik  salah satu daur ulang  harap kurang sampah plastik tempat buang sampah  sekaligus hasil produk baru  mudah proses daur ulang  tempat daur ulang butuh conveyor  mesin angkut  ruben tiofanto hutabarat  lulus baik program studi teknik mesin s - fakultas teknologi industri  fti  institut teknologi nasional malang  itn malang  laku teliti analis bagaimana beban angkut pengaruh kerja mesin angkut  conveyor  mesin cacah sampah plastik  teliti berangkat sadar olah sampah plastik jadi partikel kecil lalu mesin cacah rupa langkah penting proses daur ulang  mesin conveyor sendiri peran penting pindah sampah plastik tuju mesin cacah  bawah bimbing dosen dr  eko yohanes setyawan  st  mt  teliti tuju tahu bagaimana variasi berat sampah angkut pengaruh cepat efisiensi kerja conveyor   paham pengaruh beban kerja conveyor  optimal proses daur ulang  tingkat produktivitas kurang beban kerja manual pindah sampah  ujar ruben  raih ipk  ikut wisuda wisuda periode tahun  teliti ruben libat ancang uji mesin conveyor cacah sampah bagai material besi siku  besi kanal u  gear  rantai  bearing  motor gerak  proses uji laku variasi rasio gear ukur cepat mesin angkut beban sampah beda - beda  conveyor ukur panjang cm  lebar cm  tinggi cm  cepat motor awal rpm gearbox  hasil teliti harap beri kontribusi signifikan dunia industri conveyor  khusus aplikasi olah sampah plastik  data akurat kena pengaruh beban  industri daur ulang rancang sistem conveyor lebih efisien  hemat waktu  kurang beban fisik kerja  ruben rupa putra pasang charles antofa hutabarat  tiorida silitonga  selesai didik sekolah tengah atas sma hang tuah sidoarjo  lama kuliah pemuda asal sidoarjo sempat kenyam suka duka jadi ojek online sejak semester   banyak waktu luang  ikut organisasi  makanya narik ojek online   cukup tambah uang saku  hari rata - rata ribu rupiah  suka jalan - jalan malang raya  kalau duka kadang order sepi  ungkap  kondisi sepi biasa satu customer  banyak mahasiswa   mita erminasari  humas itn malang ,False,False,True,False,True,False,False,False,True,False,True,False
1373,banyak tingkah bener si bapak satu  kan  perintah  anak yg wp  norak banget main politik  awas loh pa kalo rasa bom rela lengser tiba jatuh paksa opname rs paman usman loh  beaming face with smiling eyes note  berita mulyono yg muat media mainstream rilis tulis yg sengaja kirim tim media  humas  mantan presiden loh  ajiib dah  postpowersyndrome jakarta  detik  com -- presiden - republik indonesia joko widodo  jokowi  unjung bank sampah banjarnegara  bsb  desa kasilib  wanadadi  banjarnegara  jokowi dukung olah sampah plastik dorong ekonomi sirkular  dasar terang tulis terima  selasa  kunjung jokowi bank sampah banjarnegara laku senin  jokowi lihat olah sampah plastik jadi bahan bakar petasol  jokowi antusias lihat langsung proses buat mesin olah sampah plastik  lihat olah sampah plastik mulai cacah plastik hingga jadi petasol  jokowi lihat langsung petasol mesin traktor sawah ,False,False,True,False,True,False,False,False,True,False,False,True
1374,siswa smk satya praja  taruk  kabupaten malang  buat mesin olah sampah plastik jadi bahan bakar minyak  olah sampah sebut hasil jumlah jenis bbm  kepala smk satya praja purwo setya witanto kata awal mula cipta mesin olah sampah masalah sampah perlu tangan serius   ide awal sampah plastik jadi masalah serius mana  masuk malang kan  makanya sekolah kerja sama himpun alumni jerman  buat alat sampah plastik jadi bahan bakar  kata purwo ,False,True,False,False,True,False,False,False,True,False,False,True
1378,siswa smk satya praja  taruk  kabupaten malang  buat mesin olah sampah plastik jadi bahan bakar minyak  olah sampah sebut hasil jumlah jenis bbm  kepala smk satya praja purwo setya witanto kata awal mula cipta mesin olah sampah masalah sampah perlu tangan serius  viral fyp facebookviral inovasi kreatif idekreatif sukses kisahinspiratif,False,False,True,False,True,False,False,False,True,False,False,True
1385, kelas kreasi olah sampah plastik mahasiswa pbl fkm uho lurah lapulu  dewasa sampah plastik jadi masalah global jadi perhati banyak negara  sampah plastik butuh waktu lama urai  sumber  nur aisyah darwis lengkap  kelaskreasi mahasiswapblfkmuho pengolahansampahplastik kelurahanlapulu,False,True,False,False,True,False,False,False,True,False,False,True
1388,olah sampah plastik  aqua gelas  jadi lampionheart suitheart suit semangat guru siswa  siswi esempe iv maggelewa sampela  smiling face with heart - eyes  smiling face with heart - eyes  smiling face with heart - eyes  hartati treef jannatul ma  wa ny mulya maulana maryk geminy indry melancholys udhe cry ikut sorot jangkauanluas guruhebat indonesia merdeka semua orang semua orang,False,False,True,False,False,True,False,False,True,False,False,True
1425,pabrik daur ulang sampah plastik reels reelsfb infoterbaru infoterupdate infoterkini kabarbumi budaya sejarah sosial edukasi informasi tahu wawas fakta faktadunia,False,True,False,False,True,False,False,True,False,False,False,True
1438,dulu  plastik bekas anggap sampah  tangan mas ikbal   sampah plastik ubah jadi plakat unik kamu pajang  bahkan jual  awal resah lihat tumpu limbah tempat tinggal  ikbal gak mau diam aja  mulai eksperimen  kumpul plastik  cair  cetak  cat  hingga lahir plakat daur ulang punya nilai lebih  buat kamu mau ikut bisnis sama  tips kamu coba mulai riset jenis plastik apa aman pakai ulang  cetak plakat sederhana awal produksi  jangan ragu ajar komunitas daur ulang  tambah sentuh desain bikin orang tarik beli tampil  plakatdaurulang bisnisdaurulang ekonomisirkular genzbergerak bisniskreatifindonesia recycleart idebisnis inspirasibisnisanakmuda pengusahamuda daurulangplastik karyadarisampah,False,True,False,False,False,True,False,False,True,False,False,True
1456, dokumentasi berita  ecobrick rupa bata daur ulang buat limbah plastik masuk botol air mineral  giat p gaya hidup lanjut  siapa sangka bata daur ulang ubah jadi buat barang milik nilai estetika  baca artikel lengkap  daftar online akses  daftar offline langsung datang smp santo yosef lahat  jalan sekolah no  gunung gajah lahat  web  instagram  lahat youtube  tarakanita lahat facebook  tarakanita lahat ecobrick batadaurulang sayangilingkungan daurulangplastik tarakanitalahat tarakanitalahat tarakanitawilayahlahat cerdasberintegritas,False,False,True,False,False,True,False,False,True,False,False,True
1467,kantin sekolah libur lanjut tugas ter selesai kan  karya daur ulang plastik  kira mau bikin apa yaa thinking facethinking face jangkauanluas fhoto daurulangplastik,False,True,False,False,True,False,False,True,False,False,False,True
1473,jual  unit mesin daur ulang  cina  awal beli jt  jual murah jt  nego  semua kondisi - siap kerja  posisi pontianak    jual usaha tutup  ongkos kirim via cargo  ekspedisi tanggung beli  cp   wa ,False,False,True,True,False,False,False,False,True,True,False,False
1485,edisi karnaval yah anak sd pakai kostum kantong plastik yg daur ulang jadi baju seragam karnaval fyp fbpro reels semuaorang monetisasi,False,True,False,False,True,False,False,False,True,False,False,True
1500,suasana ingat hut merdeka ri - ratus anak tk se - desa yosomulyo jalan kaki panjang  km pakai kreatif buat daur ulang plastik ala pakai kreasi  acara jalan sehat kreatif sebut berangkat kepala desa yosomulyo  drs  joko utomo purniawan  m  pd  start yos kafe timur krajan finish empat sidotentrem  sabtu   kades joko apresiasi giat cukup inovasi  kreatif penuh sama ibu anak   motto desa beda mesra  yosomulyo powerfull  sama kuat mampu maju desa yosomulyo jadi lebih baik  tutur kades ,False,False,True,False,True,False,False,True,False,False,False,True
1526,telat posting  hasil karya  daur ulang plastik bekas jadi baju sangat cantik  giat fashion show anak sekolah minggu smiling face with hearts,False,False,True,False,True,False,False,False,True,False,False,True
1530,telat post  edisi karnaval kec sungai lala  si adx pake baju adat dayak pake bahan daur ulang sampah plastik  start dr malam minggu malam selasa jam mlm  walaupun lelah tp hasil muas  sekali muji karya sendiri grinning facegrinning facegrinning face klo si abang yg simpel ja  gk mau neko  cukup jadi tani kata  sehat k jago ibu  anak hebat  anak penuh erti gmn k orng tua  poko love love love lh red heartred heartred heartred heart,False,True,False,False,True,False,False,False,True,False,False,True
1538,pancing rezeki sedekah  sedekah gampang  gak orang miskin sedekah  sedekah satu - satu keluar untung lipat ganda  sedekah gak kurang harta sedikit bahkan sedekah buat harta lebih kualitas lebih berkah  seringkali suka mikir kalo sedekah  olah - olah sedekah berat laksana  gimana mo sedekah wong kurang  gimana mo sedekah wong aja susah  disedekahin bukan balik  gimana mo sedekah wong uang pos - pos gak sedia buat sedekah  kurang  susah  miskin uang selalu gak sisa  pelit  rezeki jadi susah masuk kalo pelit  pancing rezeki datang sedekah  sedekah gak mesti nunggu kaya  nunggu banyak duit  nunggu cukup sedekah inti action alias laku  segera gak nunggu lama  sedekah gak pake duit  inti sedekah gampang  kalo mau lho  banyak jalan sedekah jelas ikut  banyak cara sedekah   sedekah nasi bungkus  siap nasi bungkus rumah  ikan orang kira - kira butuh dagang asong  emis  orang gila  amen  anak lantar  tukang sapu jalan bagai  usah banyak - banyak  misal bungkus hari  gak usah maksain  amal paling penting bukan kuantitas kualitas  sedekah sih liat kecil  cuma bungkus nasi  kalo laku tiap hari  minggu orang miskin beri makan  bukan  tahun orang  wow  nasi buat sendiri lauk sederhana  beli sesuai mampu  gak mesti maksain makan wah  penting cukup buat kenyang perut lapar  kalo gak kuat beli nasi  roti gak apa - apa  roti aqua gelas cukup ganjal perut   sedekah lengkap masjid  laundry  cuci mukena kala musholla lingkung  kala beli mukena baru  misal bulan sekali  malu dong sama allah pake - melulu  kalo baju bole ganti - ganti  beli baru lama sedekah  bawa mukena pergi  tinggal masjid  musholla yg singgah  beli kamper  harum baju  taruh kumpul mukena masjid  musholla yg singgah bungkus lengkap shalat  mukena  sarung  sajadah  kopiah  al qur  an jadi parcel lebaran  ikan satpam komplek tukang bersih komplek office boy kantor  inshaa allah pahala alir  beli beberapa pasang sandal cepit  taruh kantor  musholla masjid berwudhu  beli lengkap bersih toilet  harum ruang  ikan kala masjid  shalat jum  at  datang menit lebih awal  bantu bersih beres   sedekah bahan daur ulang kumpul botol minum plastik  botol bekas shampoo  banyak ikan pulung  kumpul kertas  karton  koran bekas  ikan kumpul koran  kertas timbang jadi uang  bakar kotor udara   sedekah alam  kalau beli minum kemas  kalau sisa bawa pulang  air sedekah tanam  sedekah alam  wadah kumpul  kalo banyak kasi pulung  beli beberapa burung murah  lepas alam bebas  kalo ketemu tanam layu jalan  siram  ketemu tanam patah  ikat tanam sambung  jangan sengaja injak tanam binatang kecil jalan cari rezeki allah tanah  beli makan kecil kacang  kerupuk taro toples  bawa tas  jalan ketemu kucing lapar  ikan   sedekah panti asuh  beli barang diskon supermarket banyak  misal detergent  minyak goreng  sabun  buku tulis  pulpen kemudian bungkus cantik hadiah panti asuh rumah singgah  buku cerita baju - baju udah gak dipake  kumpulin bawa panti asuh  sana butuh bahan baca pakai   lebih bayar  jangan nawar dagang kecil  kalo justru kasih lebih  gak usah ngotot minta  sedekahin aja  belanja dagang kecil dukung cari nafkah halal  nyuri  nipu  beli tissue perlu yg sederhana dagang kecil yg jumpa  misal tissue rupiah  ikat rambut peniti cukup bikin senang  bayar lebih naik angkot supirnya kakek - kakek bapak tua  kasih tips lebih buat ibu  abang ojek online kalo kira - kira jarak jauh kondisi yg prihatin  tua misal  bis  angkot  bayarin nenek - kakek yg liat kurang mampu suami istri buta   sedekah makan  makan kaki lima emis anak lantar  beliin porsi yg makan  asik makan goreng anak minta - minta  kasiin aja kantong goreng  bangun masjid  bikin goreng  ikan beberapa kerja   gratisin puasa  siapa suka jual makan kecil kantor  gratisin buat buka puasa  bayang kan goreng bikin masuk surga  insya allah  pas bulan ramadan  kira buka puasa jalan  angkot  bis  kereta  busway etc  siap beberapa air mineral  gelas  pas adzan -  bayang beli aja udah  pahala beri minum orang buka  in sya allah   sedekah tumpang  tawar temen arah  bawa kendara  selalu siap minta tenaga  sedekah materi laku   sedekah bersih  jalan sama keluarga mampir toilet masjid biasa anak laki - laki beri tugas bersihin toilet tempat wudhu  sih mesjid mushala kantor  toko  kompleks  meski cuma sekali minggu jelang jumat   sedekah main  rutin sortir main anak - anak  main udah gak kepake gak dimainin anak - anak bagus  dikumpulin anak panti asuh anak orang miskin rumah makan susah beli main  buy give  beli main baru main sedekah teman panti asuh  banyak cara buat sedekah bukan  moga jadi salah satu timbang amal jariyah  moga tulis inspirasi enggan sedekah  sungguh sedekah gampang  mulai lihat sepele  mulai diri sendiri  mulai sekarang  gak nunggu besok  keburu jemput ajal  jadi telat lho  bayang satu orang jalan hari berapa banyak masalah sosial atas  yuk mulai hari sedekah   wallahu alam ,False,True,False,False,True,False,False,False,True,False,False,True
1546,latepost karnaval agustus tema daur ulang plastik  smiling face with heart - eyes  bulan agustus datang tema yaa  smiling face with smiling eyes fypjangkauanluas fbpropemula sorot ikut anakrahebat,False,False,True,False,True,False,False,False,True,False,True,False
1555,promo lemari anak motif hamster tingkat bahan plastik kokoh bukan plastik daur ulang,False,True,False,False,True,False,True,False,False,True,False,False
1558,ecobrick bukan solusi sangat sedih tahu orang  masuk projek p sekolah  buat ecobrick hasil banyak sampah plastik buat lebih banyak ecobrick crying face  sahabatbasmenjar  cipta solusi atas masalah bukan balik  ecobrick lebih tepat aplikasi daerah milik fasilitas daur ulang tempat pemrosesan akhir  tpa  pulau - pulau luar  perlu ingat buat ecobrick  tahap penting buat ecobrick tolak plastik  tolak kantung plastik  sedot  hindar makan bungkus banyak plastik  hari makin hari aku  plastik jadi tak pisah hidup  muncul ide ecobrick   buah ecobrick bukan alas terus hasil banyak sampah plastik  ecobrick bukan solusi permanen sampah plastik  kurang pakai plastik rumah buat ecobrik  tanda baik thumbs up  berto sitompul,True,False,False,True,False,False,True,False,False,True,False,False
1560,promo lemari anak motif hamster tingkat bahan plastik kokoh bukan plastik daur ulang,False,True,False,False,True,False,True,False,False,True,False,False
1571,masyallahtabarakallah  bukan rumah mewah besar rumah kecil sederhana  hai bund salam cinta biru yah bund  siapa tau inspirasi buat sama cinta biru  biru sederhana ala mommy moga kenan hati mommy yg inspirasi red heartred heart rumah minimal type  padu biru  putih  hitam abu   ruang tamu  ruang mini lengkap kursi bekas dri orangtua sy yg awal warna coklat yg kemudian sy suami ubah jadi putih biru suami nge cat kayu kursi sy pasangin jok kursi kain bludru grinning face  rumah jangan tunggu luas dlu baru nyaman  klu barang bekas daur ulang tdk pake yg dulu biar mubazir  ruang tv  rak tv bekas dri rumah mertua awal warna coklat cat jadi putih deh  trus rak smping kiri kanan dlu waktu drumah mertua udah beli mmng buat nyimpan susu  nyata manfaatin buat druang tv red heart  dapur  nah kitchen dapur udah pas beli  nyicil rumah awal  trus warna tehelnya hijau bund  krna mnurutku kurang cocok sm tema warna rumah sy jadi emak pikir cat jadi putih  cat pake cat khusus kermik yah momred heart  kamar  kamar anak sy lemari bekas yg dlu warna coklat nah cat jadi biru putih  ranjang uk  ranjang belas punya sy dlu waktu sekolah ngga pakai jadi sy ambil drumah orangtua sy cat lah sesuai tema kamar biar seragam meja sma cat  lemari plastik samping meja cat loh bund red heart  kamar  kamar utama nah sengaja buat ranjang susun ukur springbed no atas yg bawah ukur springbed no  karna punya batita  sengaja buat susun soal anak tidur bareng sm ayah ibu tempat tidur atas ibu ade bayi tempat tidur bawah buat ayah kk  sengaja buat dorng bawah biar ngga bikin kamar sempit bund red heart  jangan nunggu luas dlu biar nyaman yah bund   barang bekas layak pake manfaatin jadi barang baru cantik loh bund  jangan keburu buang beli baru klu yg layak pake manfaatin biar mubazir red heart,False,True,False,False,True,False,False,False,True,False,False,True
1583,otak sedikit  oleng  buat baju daur ulang selalu cerita unik  yg kata  kok mahal  baju daur ulang kan cuma maaf  sampah   ato yg bilang  bikin gitu aja kok lama  patok minim minggu sblmnya sdh hrs pesan  baru kerja  bukan cepet wong plastik  mom  bu  mbak  sist  monggo coba mbuat sendiri  dg catat bungkus bersih  full jahit mesin  full furing  yg minta dressnya  mekrok  cm - m  kudu bikin ram - ram - an kawat kurung rok wujud  mekroknya rok  dg menyingkronkan ucap dg kerja  kok mahal  baju kain lbh murah  dipake ulang  helooww  nama aja seni  dmn karya seni yg buat dg teknik tinggi gak yg murah  selalu uber waktu mesti alami buat baju daur ulang  sbg mom laku tugas tugas dad  mulai bajar ajar anak  urus kerja rumah tangga  cari nafkah  antar jemput anak  jual online kerja sendiri  kadang otak jadi sedikit  oleng  bbrp hari nyaris tidur capai target tgl selesai baju  cerita lucu akhir yg alami bikin dress salah pakai seragam titi  kamis jadwal pakai baju olah raga  eehh  malah pakai seragam batik  nyampe halaman sekolah  lihat teman titi pake baju or  - oleng - an otak mulai sedikit pudar kalo titi salah kostum hari hahaha  akhir titi hrs pulang rumah ganti kostum wkwkwk  untung rmh dkt sekolah  panjang jalan rumah  byk sekali yg nanya kok balik  salah kostum jawab dg rasa malu sich hihihi fokus  yg jadi otak kurang oksigen nutrisi  jadi  mau pesan baju daur ulang  jgn paksa hari selesai ato minggu selesai  gak mau yaa  yg luar kota  tambah - hari estimasi krn kirim hrs pake expedisi  jgn minta harga  monggo buat sendiri kalo hrg segitu  bukan nawar sadis nama hahaha  sekian dulu cerita ttg baju  baru cerita stlh tebus tidur ber - jam hari ,True,False,False,True,False,False,True,False,False,True,False,False
1584,fashion show tema  daur ulang plastik  mama anak  ayah mau ikut baju jadi rolling on the floor laughingrolling on the floor laughingrolling on the floor laughing good job anak kalian luar biasa face blowing a kiss hut ri yg merdeka partying face,False,False,True,False,True,False,False,True,False,False,False,True
1590,kata fashion show daur ulang plastik pernah buat bawa belanja grinning facealias original hehe masa kecil bunda simpan dimemory bunda yg gak pernah hilang assalamualaikum warahmatullahi wabarokatu salam anak tk mmt muara dang,True,False,False,True,False,False,True,False,False,True,False,False
1596,daur ulang sampah plastik beberapa kali ikut sosialisasi kelola sampah rumah tangga  mending lah buat naik derajat pikir tadi tengah jongkok jadi ribu empat ratus lima puluh satu per ribu sembilan ratus jongkok  naik dikit  grinning face with sweat minimal asa salah buang sampah sembarang  sedikit rasa ndak enak lihat tempat sampah rumah penuh sampah plastik  entah kemas makan  lengkap rumah tangga  maupun kantong kresek  kalau tambah habis belanja onlen bungkus upa plastik lipat ganda  lha njur kudu piye  makanya senang - senang anak tunjuk sekolah wakil lomba fashion show baju adat sampah daur ulang tingkat kabupaten luwu timur  kira - kira butuh waktu bulan  habis puluh lembar kemas plastik beras  deterjen  snack  sedot susu uht minum anak - anak rumah  kardus snack  bubblewrap  tutup botol air kemas -  sesuai tema tuju lomba gaung  coba manfaat sampah rumah tangga maksimal mungkin komposisi  warna  cat  warna warna asli sampah  sesuai tema baju adat  cari referensi sana kemari baju adat  akhir putus buat baju adat mang macam biasa sebut baju bundo kanduang  nyari referensi tinggal dudul hape  wong bukan orang mang  orang jawa  suami orang sunda  hehehe  mudah latih anak bawa rada tomboy bawa baju stage  apa  usaha maksimal mungkin  terima kasih semua pihak bantu mensupport  mulai ide  bahan  buat  terima kasih khusus pihak sekolah sd yps lawewu beri sempat bimbing buat anak  mohon maaf beri hasil juara  smiling facefolded hands hasil sampah besar planet  tumbuh rasa peduli  mulai kecil  mulai diri sendiri  tanam keluarga anak - anak  lingkung hidup bersih baik  sorowako  april sdypslawewu daurulangsampah bajuadat kreasidaurulang,False,False,True,False,True,False,False,False,True,False,False,True
1599,kantin sekolah libur lanjut tugas ter selesai kan  karya daur ulang plastik  kira mau bikin apa yaa thinking facethinking face jangkauanluas fhoto daurulangplastik,False,True,False,False,True,False,False,False,True,False,False,True
1601,kostum daur ulang sampah plastik enak jadi guru paud ekspres gaya apa aja penting sopan keluar jalur  meski gaji kecil  gudang masalah belakang  segambreng soal  abrek cuci tumpuk  masalah anak - anak rumah  cicil - hadap senyum sapa penuh ceria hadap murid - murid  masyaalloh tabarakalloh salam takzim semua guru paud suruh indonesia tahun ambil tema daur ulang sampah plastik kostum smiling face kostum pakai sesi fhoto album kenang sekolah anak - anak tk pondok ceria buat sendiri lho bantu ayah bunda kreatif smiling face with heartsred heart masuk pakai acara liga pensi tang city mall kota tangerang banten  sekolah acara keluar kota jalan - jalan acara pentas seni syukur akhir tahun acara terima raport  tahun depan kira - kira tema apa yaah  smiling face with heartsred heartsmiling face with hearts sesipemotretan fhotobts temadaurulangsampah bukutahunansekolah kindergardenteacher gurupaud tkpondokceria porisjaya batucepercakep kotatangerang,False,False,True,False,True,False,False,False,True,False,False,True
1609,dress bunga  dress bahan plastik sampah polybag  bungkus softener so klin kresek pink  dress daur ulang yg buat jocelin ikut lomba kmren minggu   giant singosari  buat sangat penuh juang  waktu mepet anak penuh jadwal ulang  lelah otak jadi lipat rasa  jangan tanya habis param  x berapa lama proses buat dress tsb grinning face with sweatgrinning face with sweatgrinning face with sweat hari sabtu tgl  dress selesai  selesai hingga besok  jd laman tidur  jam total tidur hari face screaming in fearface screaming in fearface screaming in fear can u imagine  betapa lelah ngantuknya hari  sampe nyelundupkan benang lubang jarum tangan udah oleng shg benang gak masuk lubang jarum grinning face with sweatgrinning face with sweatgrinning face with sweat meski dress gak masuk juara  cerita aneh usung juara sdh postingan  penting jocelin sdh berani tampil hadap ratus orang  jocelin selalu jadi juara hati mama  dress mau renovasi hingga capai bunga ,False,True,False,False,True,False,False,False,True,False,False,True
1612,diet kantong plastik bulan timbang sampah daur ulang cukup banyak  jadi perhati sampah plastik botol kantong  masing - masing kantong bulan  masuk kantong plastik buang tong sampah kotor  plastik kemas gambar terima kepul sampah plastik  jumlah sampah plastik kumpul banyak walaupun rumah diet kantong plastik  mobil  motor tas lengkap kantong belanja  kalau mau kirim makan kontainer plastik  masuk simpan makan kulkas  jadi bayang  gimana nasib plastik terima kepul  kalau ujung tempat buang akhir jadi gunung sampah  gimana kalo buang sungai pendam tanah  perlu puluh tahun alam cerna lalu bagaimana sampah masker  popok bayi  balut  ngeri bayang pola hidup modern memang hasil banyak sampah sulit daur ulang  moga temu plastik kemas murah cepat daur ulang  cara cepat daur ulang plastik  yuk makin rajin diet plastik  pasar minimarket bawa kantong sendiri  tadi pagi pasar temu orang ibu bawa kontainer plastik wadah ikan ayam belanja  repot laku  kan pingin lama tinggal bumi indah anak cucu kitabeaming face with smiling eyesbeaming face with smiling eyesbeaming face with smiling eyesbeaming face with smiling eyesbeaming face with smiling eyesbeaming face with smiling eyesbeaming face with smiling eyes bintaro,True,False,False,True,False,False,False,True,False,True,False,False
1617,nasabah yg nabung sampah plastik macam  karung plastik warna warni  potong panjang panjang kalau ga terima kasihan udah bawa jauh jauh bulan pikir buat apa lalu tempo hari bapak ibu guru sd kedoya yg minta sharing buat anak anak kelas  baru pikir  jadi bahan baku edukasi daur ulang plastik  lumayan buat tempat alat tulis aksesoris anak anak ,False,False,True,False,False,True,False,False,True,False,False,True
1633,botol air kemas plastik  emas  daur ulang sampah  larang  acara bal big eco forum langsung hotel kempinski  nusa  tahun  hadir jumlah narasumber penting perspektif putar kelola sampah plastik indonesia  salah satu tarik datang ketua tpsr canggu  pandang sampah botol air mineral  khusus asal kemas sekali pakai  justru milik nilai ekonomi tinggi sistem kelola sampah bas daur ulang  turut  masalah utama bukan letak botol plastik sendiri  sistem kelola optimal  utama sumber  sistem kumpul  pilah  daur ulang kelola baik sejak rumah tangga titik asal sampah  plastik  masuk botol air mineral  perlu anggap ancam lingkung  sumber daya harga  nyata jadi catat penting rumus bijak kait larang botol air kemas bawah liter  alih - alih larang total  dekat bas ekonomi sirkular edukasi masyarakat kena pilah sampah jadi solusi lebih lanjut realistis  peminpin beri contoh masyarakat sadar peduli sampah plastik  jangan kesan jadi pilih kasih larang produk kemas plastik ,True,False,False,False,False,True,False,False,True,False,False,True
1635,daur ulang plastik indonesia benar mulai sejak - an  daur ulang plastik dominasi sektor informal kembang mandiri   dorong utama manfaat ekonomi  kata wilson pandhika sekjen indonesian plastics recyclers  ipr  bilang  daur ulang plastik punya imej buruk kualitas rendah  kotor  bau nilai murah   kata  penting edukasi masyarakat ubah pandang daur ulang plastik indonesia peran circular economy  masalah lingkung dorong rancang model ekonomi  kata  ikut contoh hasil sampah plastik kopi sekali pakai  cantik khan ngga kalah sama tas bermereksmiling face with hearts  aku punya  yg minat preorder gaess  smiling face with heart - eyes  af artisfacebook,True,False,False,False,False,True,True,False,False,False,False,True
1647,botol plastik bekas milik banyak manfaat daur ulang benar  ikut beberapa manfaat utama botol plastik bekas   kurang cemar lingkung  daur ulang botol plastik bantu kurang jumlah sampah plastik cari lingkung  utama laut tempat buang sampah   hemat sumber daya alam  daur ulang botol plastik kurang butuh produksi plastik baru  arti hemat sumber daya alam minyak bumi   kurang emisi gas rumah kaca  proses daur ulang botol plastik umum hasil emisi gas rumah kaca lebih rendah banding produksi plastik baru   cipta lapang kerja  industri daur ulang botol plastik cipta lapang kerja baru kumpul  pemrosesan  buat produk daur ulang   nilai ekonomi  botol plastik bekas milik nilai ekonomi  botol plastik daur ulang jadi bagai produk baru nila jual  pakai  perabot  bahan bangun  contoh manfaat botol plastik bekas  rajin tangan  botol plastik bekas ubah jadi bagai rajin tangan kreatif  vas bunga  tempat pensil  hias dinding   wadah tanam  botol plastik bekas wadah tanam tanam  baik kebun maupun rumah   media ajar  botol plastik bekas media ajar kenal konsep daur ulang penting jaga lingkung anak - anak  manfaat botol plastik bekas bijak  beri kontribusi positif lingkung masyarakat ,False,False,True,False,False,True,False,False,True,False,False,True
1656, banyak potong sampah botol plastik  gelas cup kaleng temu jalan  akibat kurang edukasi penting daur ulang  daur ulang material sampah langkah lanjut laku pola hidup rendah sampah laku ,True,False,False,True,False,False,True,False,False,True,False,False
1657,opini  dana tata kelola sampah plastik sangat penting dukung finansial  upaya kelola kurang polusi plastik sulit laku efektif  ikut beberapa alas dana krusial   infrastruktur kelola sampah banyak negara  utama negara kembang  kurang infrastruktur kelola sampah  sistem daur ulang efisien  fasilitas pemrosesan limbah  tempat buang ramah lingkung  dana bantu bangun tingkat sistem   dukung ekonomi sirkular kurang gantung plastik sekali pakai  perlu investasi model ekonomi sirkular  sistem isi ulang ulang   investasi sektor rendah  dana tambah sangat perlu cepat alih solusi lebih lanjut   kurang beban lingkung sehat sampah plastik kelola baik cari lingkung  rusak ekosistem  bahkan dampak sehat manusia  dana cukup  perintah organisasi kurang dampak negatif lalu program bersih  kampanye edukasi  inovasi teknologi ramah lingkung   dorong tanggung jawab produsen dana peran terap bijak extended producer responsibility  epr  mana produsen plastik wajib dana kelola limbah produk  biaya tangan limbah tanggung perintah masyarakat   riset inovasi teknologi kembang teknologi baru daur ulang lebih efisien bahan alternatif ramah lingkung perlu investasi besar  dana  riset inovasi kelola sampah plastik kembang lebih cepat  jadi  dana cukup  solusi sulit terap luas  krisis polusi plastik makin buruk ,True,False,False,False,True,False,True,False,False,False,True,False
1661,siswa kelas  kelas  rendah ketrampilan buat bunga plastik  daur ulang  ulang semester hari syowi kasumasa folded handsfolded hands,False,False,True,False,True,False,False,False,True,False,False,True
1678,sampah pandang belah mata kalau cara manfaat nya jadi nilai ekonomi  manfaat kan daur ulang rajin  jual empul sampah  kang rongsok  dampak positif nya lingkung jadi bersih bebas sampah plastik    sadar sampah yg serak kalau jual uang buat tambah beli jajan anak  smiling face with heart - eyes  smiling face with heart - eyes  moga jadi motivasi lebih peduli lingkung folded hands,False,False,True,False,False,True,False,False,True,False,False,True
1689,hasil kreasi siswa sampah plastik bukti nyata kreativitas ubah tantang jadi peluang  karya indah lingkung  pesan penting daur ulang lanjut  terus karya  inovasi kalian hari pondasi masa depan lebih hijau cerah  program p sman palibelo,False,False,True,False,False,True,False,False,True,False,False,True
